data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
7207603,51,ARM2344,2344,"06 July 2019",2019,1,Battles,"Armed clash","Military Forces of Azerbaijan (2003-)",,8,"Military Forces of Armenia (2018-)",,1,18,"Caucasus and Central Asia",Armenia,Tavush,Noyemberyan,,Koti,41.1324,45.1054,2,"Ministry of Foreign Affairs of Armenia",Other,"On 6 July, military forces of Azerbaijan fired with small arms/sniper rifles/heavy machine guns on the positions of the military forces of Armenia located near Koti, Noyemberyan, in 2 reported incidents during that day.",0,1600118393,ARM
7207604,51,ARM2345,2345,"06 July 2019",2019,1,Battles,"Armed clash","Military Forces of Azerbaijan (2003-)",,8,"Military Forces of Armenia (2018-)",,1,18,"Caucasus and Central Asia",Armenia,"Vayots Dzor",Yeghegnadzor,,Areni,39.7259,45.185,2,"Ministry of Foreign Affairs of Armenia",Other,"On 6 July, military forces of Azerbaijan fired with small arms/sniper rifles/heavy machine guns on the positions of the military forces of Armenia located near Areni, Yeghegnadzor.",0,1600118393,ARM
7207605,51,ARM2346,2346,"06 July 2019",2019,1,Battles,"Armed clash","Military Forces of Azerbaijan (2003-)",,8,"Military Forces of Armenia (2018-)",,1,18,"Caucasus and Central Asia",Armenia,"Vayots Dzor",Yeghegnadzor,,Chiva,39.7657,45.1396,2,"Ministry of Foreign Affairs of Armenia",Other,"On 6 July, military forces of Azerbaijan fired with small arms/sniper rifles/heavy machine guns on the positions of the military forces of Armenia located near Chiva, Yeghegnadzor, in 2 reported incidents during that day.",0,1600118393,ARM
6210180,51,ARM2338,2338,"05 July 2019",2019,1,Battles,"Armed clash","Military Forces of Azerbaijan (2003-)",,8,"Military Forces of Armenia (2018-)",,1,18,"Caucasus and Central Asia",Armenia,Tavush,Noyemberyan,,Voskepar,41.0654,45.0595,2,"Ministry of Foreign Affairs of Armenia",Other,"On 5 July, military forces of Azerbaijan fired with small arms/sniper rifles on the positions of the military forces of Armenia located near Voskepar, Noyemberyan.",0,1572006492,ARM
6210181,51,ARM2339,2339,"05 July 2019",2019,1,Battles,"Armed clash","Military Forces of Azerbaijan (2003-)",,8,"Military Forces of Armenia (2018-)",,1,18,"Caucasus and Central Asia",Armenia,Tavush,Noyemberyan,,Baghanis,41.1104,45.0567,2,"Ministry of Foreign Affairs of Armenia",Other,"On 5 July, military forces of Azerbaijan fired with small arms/sniper rifles on the positions of the military forces of Armenia located near Baghanis, Noyemberyan.",0,1572006492,ARM
6210182,51,ARM2340,2340,"05 July 2019",2019,1,Battles,"Armed clash","Military Forces of Azerbaijan (2003-)",,8,"Military Forces of Armenia (2018-)",,1,18,"Caucasus and Central Asia",Armenia,Tavush,Noyemberyan,,Berdavan,41.2057,44.9982,2,"Ministry of Foreign Affairs of Armenia",Other,"On 5 July, military forces of Azerbaijan fired with small arms/sniper rifles on the positions of the military forces of Armenia located near Berdavan, Noyemberyan, in 3 reported incidents during that day.",0,1572006492,ARM
6210183,51,ARM2341,2341,"05 July 2019",2019,1,Battles,"Armed clash","Military Forces of Azerbaijan (2003-)",,8,"Military Forces of Armenia (2018-)",,1,18,"Caucasus and Central Asia",Armenia,Gegharkunik,Karmir,,Ttujur,40.6474,45.3118,2,"Ministry of Foreign Affairs of Armenia",Other,"On 5 July, military forces of Azerbaijan fired with small arms/sniper rifles on the positions of the military forces of Armenia located near Ttujur, Gegharkunik.",0,1572006492,ARM
6210184,51,ARM2342,2342,"05 July 2019",2019,1,Battles,"Armed clash","Military Forces of Azerbaijan (2003-)",,8,"Military Forces of Armenia (2018-)",,1,18,"Caucasus and Central Asia",Armenia,"Vayots Dzor",Yeghegnadzor,,Chiva,39.7657,45.1396,2,"Ministry of Foreign Affairs of Armenia",Other,"On 5 July, military forces of Azerbaijan fired with small arms/sniper rifles on the positions of the military forces of Armenia located near Chiva, Yeghegnadzor.",0,1572006492,ARM
6210185,51,ARM2343,2343,"05 July 2019",2019,1,Battles,"Armed clash","Military Forces of Azerbaijan (2003-)",,8,"Military Forces of Armenia (2018-)",,1,18,"Caucasus and Central Asia",Armenia,Ararat,Ararat,,"Paruyr Sevak",39.7694,44.9141,2,"Ministry of Foreign Affairs of Armenia",Other,"On 5 July, military forces of Azerbaijan fired with small arms/sniper rifles on the positions of the military forces of Armenia located near Paruyr Sevak, Ararat, in 8 reported incidents during that day.",0,1572006492,ARM
7207247,51,ARM2335,2335,"04 July 2019",2019,1,Battles,"Armed clash","Military Forces of Azerbaijan (2003-)",,8,"Military Forces of Armenia (2018-)",,1,18,"Caucasus and Central Asia",Armenia,Gegharkunik,Karmir,,Chambarak,40.5984,45.353,2,"Ministry of Foreign Affairs of Armenia",Other,"On 4 July, military forces of Azerbaijan fired with small arms/sniper rifles/heavy machine guns on the positions of the military forces of Armenia located near Chambarak, Karmir.",0,1600118392,ARM
7207248,51,ARM2336,2336,"04 July 2019",2019,1,Battles,"Armed clash","Military Forces of Azerbaijan (2003-)",,8,"Military Forces of Armenia (2018-)",,1,18,"Caucasus and Central Asia",Armenia,"Vayots Dzor",Yeghegnadzor,,Chiva,39.7657,45.1396,2,"Ministry of Foreign Affairs of Armenia",Other,"On 4 July, military forces of Azerbaijan fired with small arms/sniper rifles/heavy machine guns on the positions of the military forces of Armenia located near Chiva, Yeghegnadzor.",0,1600118392,ARM
7207249,51,ARM2337,2337,"04 July 2019",2019,1,Battles,"Armed clash","Military Forces of Azerbaijan (2003-)",,8,"Military Forces of Armenia (2018-)",,1,18,"Caucasus and Central Asia",Armenia,Ararat,Ararat,,"Paruyr Sevak",39.7694,44.9141,2,"Ministry of Foreign Affairs of Armenia",Other,"On 4 July, military forces of Azerbaijan fired with small arms/sniper rifles/heavy machine guns on the positions of the military forces of Armenia located near Paruyr Sevak, Ararat, in 9 reported incidents during that day.",0,1600118392,ARM
6195805,51,ARM521,521,"04 July 2019",2019,1,Protests,"Peaceful protest","Protesters (Armenia)","Union of Supporters of Robert Kocharyan",6,,,0,60,"Caucasus and Central Asia",Armenia,Yerevan,Yerevan,,Yerevan,40.1811,44.5136,1,ArmDaily,National,"On 4 July, supporters of Robert Kocharyan gathered outside the Government building in Yerevan and demanded to release him. [size=no report]",0,1572006472,ARM
7207610,51,ARM2334,2334,"04 July 2019",2019,1,Battles,"Armed clash","Military Forces of Azerbaijan (2003-)",,8,"Military Forces of Armenia (2018-)",,1,18,"Caucasus and Central Asia",Armenia,Gegharkunik,Karmir,,Vahan,40.5757,45.3992,2,"Ministry of Foreign Affairs of Armenia",Other,"On 4 July, military forces of Azerbaijan fired with small arms/sniper rifles/heavy machine guns on the positions of the military forces of Armenia located near Vahan, Karmir, in 2 reported incidents during that day.",0,1600118393,ARM
7206880,51,ARM2332,2332,"04 July 2019",2019,1,Battles,"Armed clash","Military Forces of Azerbaijan (2003-)",,8,"Military Forces of Armenia (2018-)",,1,18,"Caucasus and Central Asia",Armenia,Tavush,Tavush,,Aygedzor,40.8308,45.5439,2,"Ministry of Foreign Affairs of Armenia",Other,"On 4 July, military forces of Azerbaijan fired with small arms/sniper rifles/heavy machine guns on the positions of the military forces of Armenia located near Aygedzor, Tavush.",0,1600118391,ARM
7206881,51,ARM2333,2333,"04 July 2019",2019,1,Battles,"Armed clash","Military Forces of Azerbaijan (2003-)",,8,"Military Forces of Armenia (2018-)",,1,18,"Caucasus and Central Asia",Armenia,Tavush,Noyemberyan,,Berdavan,41.2057,44.9982,2,"Ministry of Foreign Affairs of Armenia",Other,"On 4 July, military forces of Azerbaijan fired with small arms/sniper rifles/heavy machine guns on the positions of the military forces of Armenia located near Berdavan, Noyemberyan, in 5 reported incidents during that day.",0,1600118391,ARM
7207250,51,ARM2327,2327,"03 July 2019",2019,1,Battles,"Armed clash","Military Forces of Azerbaijan (2003-)",,8,"Military Forces of Armenia (2018-)",,1,18,"Caucasus and Central Asia",Armenia,Tavush,Noyemberyan,,Berdavan,41.2057,44.9982,2,"Ministry of Foreign Affairs of Armenia",Other,"On 3 July, military forces of Azerbaijan fired with small arms/sniper rifles/heavy machine guns on the positions of the military forces of Armenia located near Berdavan, Noyemberyan, in 12 reported incidents during that day.",0,1600118392,ARM
7207252,51,ARM2329,2329,"03 July 2019",2019,1,Battles,"Armed clash","Military Forces of Azerbaijan (2003-)",,8,"Military Forces of Armenia (2018-)",,1,18,"Caucasus and Central Asia",Armenia,"Vayots Dzor",Yeghegnadzor,,Chiva,39.7657,45.1396,2,"Ministry of Foreign Affairs of Armenia",Other,"On 3 July, military forces of Azerbaijan fired with small arms/sniper rifles/heavy machine guns on the positions of the military forces of Armenia located near Chiva, Yeghegnadzor.",0,1600118392,ARM
7207253,51,ARM2330,2330,"03 July 2019",2019,1,Battles,"Armed clash","Military Forces of Azerbaijan (2003-)",,8,"Military Forces of Armenia (2018-)",,1,18,"Caucasus and Central Asia",Armenia,Ararat,Ararat,,Yeraskh,39.7398,44.8282,2,"Ministry of Foreign Affairs of Armenia",Other,"On 3 July, military forces of Azerbaijan fired with small arms/sniper rifles/heavy machine guns on the positions of the military forces of Armenia located near Yeraskh, Ararat, in 2 reported incidents during that day.",0,1600118392,ARM
7207254,51,ARM2331,2331,"03 July 2019",2019,1,Battles,"Armed clash","Military Forces of Azerbaijan (2003-)",,8,"Military Forces of Armenia (2018-)",,1,18,"Caucasus and Central Asia",Armenia,Ararat,Ararat,,"Paruyr Sevak",39.7694,44.9141,2,"Ministry of Foreign Affairs of Armenia",Other,"On 3 July, military forces of Azerbaijan fired with small arms/sniper rifles/heavy machine guns on the positions of the military forces of Armenia located near Paruyr Sevak, Ararat.",0,1600118392,ARM
7207615,51,ARM2328,2328,"03 July 2019",2019,1,Battles,"Armed clash","Military Forces of Azerbaijan (2003-)",,8,"Military Forces of Armenia (2018-)",,1,18,"Caucasus and Central Asia",Armenia,"Vayots Dzor",Yeghegnadzor,,Areni,39.7259,45.185,2,"Ministry of Foreign Affairs of Armenia",Other,"On 3 July, military forces of Azerbaijan fired with small arms/sniper rifles/heavy machine guns on the positions of the military forces of Armenia located near Areni, Yeghegnadzor.",0,1600118393,ARM
6210166,51,ARM2324,2324,"02 July 2019",2019,1,Battles,"Armed clash","Military Forces of Azerbaijan (2003-)",,8,"Military Forces of Armenia (2018-)",,1,18,"Caucasus and Central Asia",Armenia,"Vayots Dzor",Yeghegnadzor,,Areni,39.7259,45.185,2,"Ministry of Foreign Affairs of Armenia",Other,"On 2 July, military forces of Azerbaijan fired with small arms/sniper rifles on the positions of the military forces of Armenia located near Areni, Yeghegnadzor, in 6 reported incidents during that day.",0,1572006492,ARM
6210167,51,ARM2325,2325,"02 July 2019",2019,1,Battles,"Armed clash","Military Forces of Azerbaijan (2003-)",,8,"Military Forces of Armenia (2018-)",,1,18,"Caucasus and Central Asia",Armenia,Gegharkunik,Vardenis,,Daranak,40.3674,45.5686,2,"Ministry of Foreign Affairs of Armenia",Other,"On 2 July, military forces of Azerbaijan fired with small arms/sniper rifles on the positions of the military forces of Armenia located near Daranak, Vardenis.",0,1572006492,ARM
6210168,51,ARM2326,2326,"02 July 2019",2019,1,Battles,"Armed clash","Military Forces of Azerbaijan (2003-)",,8,"Military Forces of Armenia (2018-)",,1,18,"Caucasus and Central Asia",Armenia,Gegharkunik,Karmir,,Vahan,40.5757,45.3992,2,"Ministry of Foreign Affairs of Armenia",Other,"On 2 July, military forces of Azerbaijan fired with small arms/sniper rifles on the positions of the military forces of Armenia located near Vahan, Karmir.",0,1572006492,ARM
6210773,51,ARM2322,2322,"02 July 2019",2019,1,Battles,"Armed clash","Military Forces of Azerbaijan (2003-)",,8,"Military Forces of Armenia (2018-)",,1,18,"Caucasus and Central Asia",Armenia,Tavush,Tavush,,Chinari,40.8552,45.5761,2,"Ministry of Foreign Affairs of Armenia",Other,"On 2 July, military forces of Azerbaijan fired with small arms/sniper rifles on the positions of the military forces of Armenia located near Chinari, Tavush.",0,1572006492,ARM
6329057,51,ARM2323,2323,"02 July 2019",2019,1,Battles,"Armed clash","Military Forces of Azerbaijan (2003-)",,8,"Military Forces of Armenia (2018-)",,1,18,"Caucasus and Central Asia",Armenia,Tavush,Noyemberyan,,Berdavan,41.2057,44.9982,2,"Ministry of Foreign Affairs of Armenia",Other,"On 2 July, military forces of Azerbaijan fired with small arms/sniper rifles on the positions of the military forces of Armenia located near Berdavan, Noyemberyan, in unspecified number of incidents during that day.",0,1572888326,ARM
7207985,51,ARM2320,2320,"01 July 2019",2019,1,Battles,"Armed clash","Military Forces of Azerbaijan (2003-)",,8,"Military Forces of Armenia (2018-)",,1,18,"Caucasus and Central Asia",Armenia,"Vayots Dzor",Yeghegnadzor,,Areni,39.7259,45.185,2,"Ministry of Foreign Affairs of Armenia",Other,"On 1 July, military forces of Azerbaijan fired with sniper rifles/heavy machine guns on the positions of the military forces of Armenia located near Areni, Yeghegnadzor, in 4 reported incidents during that day.",0,1600118394,ARM
7207622,51,ARM2321,2321,"01 July 2019",2019,1,Battles,"Armed clash","Military Forces of Azerbaijan (2003-)",,8,"Military Forces of Armenia (2018-)",,1,18,"Caucasus and Central Asia",Armenia,Ararat,Ararat,,"Paruyr Sevak",39.7694,44.9141,2,"Ministry of Foreign Affairs of Armenia",Other,"On 1 July, military forces of Azerbaijan fired with sniper rifles/heavy machine guns on the positions of the military forces of Armenia located near Paruyr Sevak, Ararat, in 3 reported incidents during that day.",0,1600118393,ARM
6196219,51,ARM528,528,"01 July 2019",2019,1,Protests,"Peaceful protest","Protesters (Armenia)",,6,,,0,60,"Caucasus and Central Asia",Armenia,Tavush,Noyemberyan,,Archis,41.1627,44.8749,1,Hetq,National,"On 1 July, residents of Archis village closed Bagratashen-Vanadzor road and protested against the lack of drinking water. [size=no report]",0,1572006473,ARM
6195197,51,ARM554,554,"01 July 2019",2019,1,Protests,"Peaceful protest","Protesters (Armenia)","Labour Group (Armenia)",6,,,0,60,"Caucasus and Central Asia",Armenia,Lori,Tumanian,,Alaverdi,41.0812,44.6154,1,"Haqqin; Sputnik Armenia",National-Regional,"On 1 July, former employees of the Alaverdi smelter plant organized a protest blocking the railway road to Georgia. They disagreed with the illegal firing. [size=no report]",0,1572006472,ARM
6210159,51,ARM2317,2317,"30 June 2019",2019,1,Battles,"Armed clash","Military Forces of Azerbaijan (2003-)",,8,"Military Forces of Armenia (2018-)",,1,18,"Caucasus and Central Asia",Armenia,Tavush,Tavush,,Chinari,40.8552,45.5761,2,"Ministry of Foreign Affairs of Armenia",Other,"On 30 June, military forces of Azerbaijan fired with small arms/sniper rifles on the positions of the military forces of Armenia located near Chinari, Tavush.",0,1572006492,ARM
6210160,51,ARM2318,2318,"30 June 2019",2019,1,Battles,"Armed clash","Military Forces of Azerbaijan (2003-)",,8,"Military Forces of Armenia (2018-)",,1,18,"Caucasus and Central Asia",Armenia,Ararat,Ararat,,"Paruyr Sevak",39.7694,44.9141,2,"Ministry of Foreign Affairs of Armenia",Other,"On 30 June, military forces of Azerbaijan fired with small arms/sniper rifles on the positions of the military forces of Armenia located near Paruyr Sevak, Ararat, in 4 reported incidents during that day.",0,1572006492,ARM
6210161,51,ARM2319,2319,"30 June 2019",2019,1,Battles,"Armed clash","Military Forces of Azerbaijan (2003-)",,8,"Military Forces of Armenia (2018-)",,1,18,"Caucasus and Central Asia",Armenia,Ararat,Ararat,,Zangakatun,39.8193,45.0419,2,"Ministry of Foreign Affairs of Armenia",Other,"On 30 June, military forces of Azerbaijan fired with small arms/sniper rifles on the positions of the military forces of Armenia located near Zangakatun, Ararat.",0,1572006492,ARM
7207987,51,ARM2314,2314,"29 June 2019",2019,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Azerbaijan (2003-)",,8,"Military Forces of Armenia (2018-)",,1,18,"Caucasus and Central Asia",Armenia,Gegharkunik,Karmir,,Vahan,40.5757,45.3992,2,"Ministry of Foreign Affairs of Armenia",Other,"On 29 June, military forces of Azerbaijan fired with primarily heavy weapons, including sniper rifles/heavy machine guns, on the positions of the military forces of Armenia located near Vahan, Karmir.",0,1600118394,ARM
7207989,51,ARM2316,2316,"29 June 2019",2019,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Azerbaijan (2003-)",,8,"Military Forces of Armenia (2018-)",,1,18,"Caucasus and Central Asia",Armenia,Ararat,Ararat,,"Paruyr Sevak",39.7694,44.9141,2,"Ministry of Foreign Affairs of Armenia",Other,"On 29 June, military forces of Azerbaijan fired with primarily heavy weapons, including sniper rifles/heavy machine guns, on the positions of the military forces of Armenia located near Paruyr Sevak, Ararat, in 2 reported incidents during that day.",0,1600118394,ARM
6196891,51,ARM520,520,"29 June 2019",2019,1,Protests,"Peaceful protest","Protesters (Armenia)",,6,,,0,60,"Caucasus and Central Asia",Armenia,Armavir,Armavir,,Lukashin,40.1882,44.0041,2,"Lragir Am",National,"On 29 June, residents of Lukashin village closed Yerevan-Gyumri road next to the village and demanded to compensate for the damages from hail. [size=no report]",0,1572006474,ARM
7207624,51,ARM2315,2315,"29 June 2019",2019,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Azerbaijan (2003-)",,8,"Military Forces of Armenia (2018-)",,1,18,"Caucasus and Central Asia",Armenia,"Vayots Dzor",Yeghegnadzor,,Areni,39.7259,45.185,2,"Ministry of Foreign Affairs of Armenia",Other,"On 29 June, military forces of Azerbaijan fired with primarily heavy weapons, including sniper rifles/heavy machine guns, on the positions of the military forces of Armenia located near Areni, Yeghegnadzor.",0,1600118393,ARM
6210150,51,ARM2308,2308,"28 June 2019",2019,1,Battles,"Armed clash","Military Forces of Azerbaijan (2003-)",,8,"Military Forces of Armenia (2018-)",,1,18,"Caucasus and Central Asia",Armenia,Tavush,Tavush,,Aygedzor,40.8308,45.5439,2,"Ministry of Foreign Affairs of Armenia",Other,"On 28 June, military forces of Azerbaijan fired with small arms/sniper rifles on the positions of the military forces of Armenia located near Aygedzor, Tavush, in 2 reported incidents during that day.",0,1572006492,ARM
6210151,51,ARM2309,2309,"28 June 2019",2019,1,Battles,"Armed clash","Military Forces of Azerbaijan (2003-)",,8,"Military Forces of Armenia (2018-)",,1,18,"Caucasus and Central Asia",Armenia,Tavush,Noyemberyan,,Voskevan,41.1204,45.0636,2,"Ministry of Foreign Affairs of Armenia",Other,"On 28 June, military forces of Azerbaijan fired with small arms/sniper rifles on the positions of the military forces of Armenia located near Voskevan, Noyemberyan.",0,1572006492,ARM
6210152,51,ARM2310,2310,"28 June 2019",2019,1,Battles,"Armed clash","Military Forces of Azerbaijan (2003-)",,8,"Military Forces of Armenia (2018-)",,1,18,"Caucasus and Central Asia",Armenia,Tavush,Noyemberyan,,Berdavan,41.2057,44.9982,2,"Ministry of Foreign Affairs of Armenia",Other,"On 28 June, military forces of Azerbaijan fired with small arms/sniper rifles on the positions of the military forces of Armenia located near Berdavan, Noyemberyan, in 3 reported incidents during that day.",0,1572006492,ARM
6210153,51,ARM2311,2311,"28 June 2019",2019,1,Battles,"Armed clash","Military Forces of Azerbaijan (2003-)",,8,"Military Forces of Armenia (2018-)",,1,18,"Caucasus and Central Asia",Armenia,"Vayots Dzor",Yeghegnadzor,,Chiva,39.7657,45.1396,2,"Ministry of Foreign Affairs of Armenia",Other,"On 28 June, military forces of Azerbaijan fired with small arms/sniper rifles on the positions of the military forces of Armenia located near Chiva, Yeghegnadzor.",0,1572006492,ARM
6210154,51,ARM2312,2312,"28 June 2019",2019,1,Battles,"Armed clash","Military Forces of Azerbaijan (2003-)",,8,"Military Forces of Armenia (2018-)",,1,18,"Caucasus and Central Asia",Armenia,"Vayots Dzor",Yeghegnadzor,,Areni,39.7259,45.185,2,"Ministry of Foreign Affairs of Armenia",Other,"On 28 June, military forces of Azerbaijan fired with small arms/sniper rifles on the positions of the military forces of Armenia located near Areni, Yeghegnadzor, in 2 reported incidents during that day.",0,1572006492,ARM
6210155,51,ARM2313,2313,"28 June 2019",2019,1,Battles,"Armed clash","Military Forces of Azerbaijan (2003-)",,8,"Military Forces of Armenia (2018-)",,1,18,"Caucasus and Central Asia",Armenia,Ararat,Ararat,,"Paruyr Sevak",39.7694,44.9141,2,"Ministry of Foreign Affairs of Armenia",Other,"On 28 June, military forces of Azerbaijan fired with small arms/sniper rifles on the positions of the military forces of Armenia located near Paruyr Sevak, Ararat.",0,1572006492,ARM
6195681,51,ARM519,519,"28 June 2019",2019,1,Protests,"Peaceful protest","Protesters (Armenia)","Labour Group (Armenia)",6,,,0,60,"Caucasus and Central Asia",Armenia,Yerevan,Yerevan,,Yerevan,40.1811,44.5136,1,A1+,National,"On 28 June, the car importers held a protest in Yerevan against the illegalities in the field of car import. [size=no report]",0,1572006472,ARM
6195195,51,ARM552,552,"28 June 2019",2019,1,"Strategic developments",Agreement,"Government of Armenia (2018-)","ICRC: International Committee of the Red Cross; Civilians (Armenia)",1,"Government of Azerbaijan (2003-)","Civilians (Azerbaijan)",8,18,"Caucasus and Central Asia",Armenia,Tavush,Idjevan,,Idjevan,40.8778,45.1516,2,"Regnum; Vesti.az",Regional,"On 28 June, as a result of an agreement between governments of Azerbaijan and Armenia a swap of two war prisoners was effectuated in the Ijevan region. Thus, Elvin Ibragimov was transferred to Azerbaijan, and Zaven Karapetyan - to Armenia with the support of representatives of the International Committee of the Red Cross.",0,1572006472,ARM
7207998,51,ARM2307,2307,"27 June 2019",2019,1,Battles,"Armed clash","Military Forces of Azerbaijan (2003-)",,8,"Military Forces of Armenia (2018-)",,1,18,"Caucasus and Central Asia",Armenia,Ararat,Ararat,,Zangakatun,39.8193,45.0419,2,"Ministry of Foreign Affairs of Armenia",Other,"On 27 June, military forces of Azerbaijan fired with small arms/sniper rifles/heavy machine guns on the positions of the military forces of Armenia located near Zangakatun, Ararat.",0,1600118394,ARM
7207268,51,ARM2305,2305,"27 June 2019",2019,1,Battles,"Armed clash","Military Forces of Azerbaijan (2003-)",,8,"Military Forces of Armenia (2018-)",,1,18,"Caucasus and Central Asia",Armenia,Ararat,Ararat,,Yeraskh,39.7398,44.8282,2,"Ministry of Foreign Affairs of Armenia",Other,"On 27 June, military forces of Azerbaijan fired with small arms/sniper rifles/heavy machine guns on the positions of the military forces of Armenia located near Yeraskh, Ararat, in 3 reported incidents during that day.",0,1600118392,ARM
7207627,51,ARM2300,2300,"27 June 2019",2019,1,Battles,"Armed clash","Military Forces of Azerbaijan (2003-)",,8,"Military Forces of Armenia (2018-)",,1,18,"Caucasus and Central Asia",Armenia,Tavush,Tavush,,Aygedzor,40.8308,45.5439,2,"Ministry of Foreign Affairs of Armenia",Other,"On 27 June, military forces of Azerbaijan fired with small arms/sniper rifles/heavy machine guns on the positions of the military forces of Armenia located near Aygedzor, Tavush.",0,1600118393,ARM
7207628,51,ARM2301,2301,"27 June 2019",2019,1,Battles,"Armed clash","Military Forces of Azerbaijan (2003-)",,8,"Military Forces of Armenia (2018-)",,1,18,"Caucasus and Central Asia",Armenia,Tavush,Noyemberyan,,Berdavan,41.2057,44.9982,2,"Ministry of Foreign Affairs of Armenia",Other,"On 27 June, military forces of Azerbaijan fired with small arms/sniper rifles/heavy machine guns on the positions of the military forces of Armenia located near Berdavan, Noyemberyan, in 2 reported incidents during that day.",0,1600118393,ARM
7207629,51,ARM2302,2302,"27 June 2019",2019,1,Battles,"Armed clash","Military Forces of Azerbaijan (2003-)",,8,"Military Forces of Armenia (2018-)",,1,18,"Caucasus and Central Asia",Armenia,Gegharkunik,Karmir,,Chambarak,40.5984,45.353,2,"Ministry of Foreign Affairs of Armenia",Other,"On 27 June, military forces of Azerbaijan fired with small arms/sniper rifles/heavy machine guns on the positions of the military forces of Armenia located near Chambarak, Karmir, in 6 reported incidents during that day.",0,1600118393,ARM
7207630,51,ARM2303,2303,"27 June 2019",2019,1,Battles,"Armed clash","Military Forces of Azerbaijan (2003-)",,8,"Military Forces of Armenia (2018-)",,1,18,"Caucasus and Central Asia",Armenia,"Vayots Dzor",Yeghegnadzor,,Areni,39.7259,45.185,2,"Ministry of Foreign Affairs of Armenia",Other,"On 27 June, military forces of Azerbaijan fired with small arms/sniper rifles/heavy machine guns on the positions of the military forces of Armenia located near Areni, Yeghegnadzor.",0,1600118393,ARM
7207631,51,ARM2304,2304,"27 June 2019",2019,1,Battles,"Armed clash","Military Forces of Azerbaijan (2003-)",,8,"Military Forces of Armenia (2018-)",,1,18,"Caucasus and Central Asia",Armenia,Syunik,Meghri,,Agarak,38.8638,46.1954,2,"Ministry of Foreign Affairs of Armenia",Other,"On 27 June, military forces of Azerbaijan fired with small arms/sniper rifles/heavy machine guns on the positions of the military forces of Armenia located near Agarak, Syunik.",0,1600118393,ARM
7207633,51,ARM2306,2306,"27 June 2019",2019,1,Battles,"Armed clash","Military Forces of Azerbaijan (2003-)",,8,"Military Forces of Armenia (2018-)",,1,18,"Caucasus and Central Asia",Armenia,Ararat,Ararat,,"Paruyr Sevak",39.7694,44.9141,2,"Ministry of Foreign Affairs of Armenia",Other,"On 27 June, military forces of Azerbaijan fired with small arms/sniper rifles/heavy machine guns on the positions of the military forces of Armenia located near Paruyr Sevak, Ararat.",0,1600118393,ARM
6195676,51,ARM518,518,"27 June 2019",2019,1,Protests,"Peaceful protest","Protesters (Armenia)",,6,,,0,60,"Caucasus and Central Asia",Armenia,Yerevan,Yerevan,,Yerevan,40.1811,44.5136,1,A1+,National,"On 27 June, a group of residents of Aragatsavan held a protest in Yerevan against the exploitation of Hydroelectric Power Station on Gegharot river. [size=a group]",0,1572006472,ARM
7207273,51,ARM2296,2296,"26 June 2019",2019,1,Battles,"Armed clash","Military Forces of Azerbaijan (2003-)",,8,"Military Forces of Armenia (2018-)",,1,18,"Caucasus and Central Asia",Armenia,"Vayots Dzor",Yeghegnadzor,,Areni,39.7259,45.185,2,"Ministry of Foreign Affairs of Armenia",Other,"On 26 June, military forces of Azerbaijan fired with small arms/sniper rifles/heavy machine guns on the positions of the military forces of Armenia located near Areni, Yeghegnadzor, in 4 reported incidents during that day.",0,1600118392,ARM
7207635,51,ARM2294,2294,"26 June 2019",2019,1,Battles,"Armed clash","Military Forces of Azerbaijan (2003-)",,8,"Military Forces of Armenia (2018-)",,1,18,"Caucasus and Central Asia",Armenia,Tavush,Tavush,,Kolagir,40.7942,45.421,2,"Ministry of Foreign Affairs of Armenia",Other,"On 26 June, military forces of Azerbaijan fired with small arms/sniper rifles/heavy machine guns on the positions of the military forces of Armenia located near Kolagir, Tavush, in 2 reported incidents during that day.",0,1600118393,ARM
7207636,51,ARM2295,2295,"26 June 2019",2019,1,Battles,"Armed clash","Military Forces of Azerbaijan (2003-)",,8,"Military Forces of Armenia (2018-)",,1,18,"Caucasus and Central Asia",Armenia,Tavush,Noyemberyan,,Berdavan,41.2057,44.9982,2,"Ministry of Foreign Affairs of Armenia",Other,"On 26 June, military forces of Azerbaijan fired with small arms/sniper rifles/heavy machine guns on the positions of the military forces of Armenia located near Berdavan, Noyemberyan.",0,1600118393,ARM
7207638,51,ARM2297,2297,"26 June 2019",2019,1,Battles,"Armed clash","Military Forces of Azerbaijan (2003-)",,8,"Military Forces of Armenia (2018-)",,1,18,"Caucasus and Central Asia",Armenia,"Vayots Dzor",Vayk,,Khndzorut,39.5541,45.4049,2,"Ministry of Foreign Affairs of Armenia",Other,"On 26 June, military forces of Azerbaijan fired with small arms/sniper rifles/heavy machine guns on the positions of the military forces of Armenia located near Khndzorut, Vayk, in 2 reported incidents during that day.",0,1600118393,ARM
